
Macro-F1: 0.591609, 0.589231, 0.585415, 0.579099, 0.568436, 0.561662, 0.523369
Micro-F1: 0.593448, 0.590970, 0.587178, 0.580474, 0.571073, 0.565177, 0.540828

Macro-F1: 0.597002, 0.593955, 0.589636, 0.581984, 0.572629, 0.567059, 0.524433
Micro-F1: 0.598276, 0.594978, 0.590824, 0.583043, 0.575085, 0.570360, 0.543949

Macro-F1: 0.597003, 0.594415, 0.592128, 0.585868, 0.575205, 0.564828, 0.508116
Micro-F1: 0.598592, 0.596106, 0.593891, 0.587682, 0.578390, 0.569116, 0.525935

Macro-F1: 0.604450, 0.600972, 0.597637, 0.590149, 0.578888, 0.567129, 0.507508
Micro-F1: 0.605632, 0.602062, 0.599027, 0.591732, 0.581971, 0.571492, 0.526733

Macro-F1: 0.597003, 0.594415, 0.592128, 0.585868, 0.575205, 0.564828, 0.508116
Micro-F1: 0.598592, 0.596106, 0.593891, 0.587682, 0.578390, 0.569116, 0.525935

Macro-F1: 0.597003, 0.594415, 0.592128, 0.585868, 0.575205, 0.564828, 0.508116
Micro-F1: 0.598592, 0.596106, 0.593891, 0.587682, 0.578390, 0.569116, 0.525935

Macro-F1: 0.596988, 0.593965, 0.589642, 0.581984, 0.572629, 0.567059, 0.524433
Micro-F1: 0.598261, 0.594986, 0.590829, 0.583043, 0.575085, 0.570360, 0.543949

Macro-F1: 0.596987, 0.594408, 0.592132, 0.585872, 0.575202, 0.564828, 0.508116
Micro-F1: 0.598578, 0.596099, 0.593896, 0.587686, 0.578387, 0.569116, 0.525935

Macro-F1: 0.600963, 0.597954, 0.596384, 0.588911, 0.578341, 0.566435, 0.508980
Micro-F1: 0.603348, 0.600000, 0.598845, 0.591308, 0.582095, 0.570917, 0.527285

Macro-F1: 0.600978, 0.597954, 0.596384, 0.588911, 0.578341, 0.566435, 0.508980
Micro-F1: 0.603362, 0.600000, 0.598845, 0.591308, 0.582095, 0.570917, 0.527285

Macro-F1: 0.600721, 0.599445, 0.594694, 0.586931, 0.576693, 0.570058, 0.531509
Micro-F1: 0.602284, 0.600754, 0.596325, 0.588509, 0.579786, 0.574300, 0.549155

Macro-F1: 0.602152, 0.599097, 0.595983, 0.588557, 0.578014, 0.569989, 0.529229
Micro-F1: 0.603563, 0.600388, 0.597504, 0.589892, 0.580629, 0.573821, 0.547767

Macro-F1: 0.602170, 0.599100, 0.595989, 0.588557, 0.578014, 0.569992, 0.529229
Micro-F1: 0.603578, 0.600388, 0.597508, 0.589892, 0.580629, 0.573825, 0.547767

Macro-F1: 0.605706, 0.605144, 0.601174, 0.596858, 0.590097, 0.580455, 0.546096
Micro-F1: 0.607672, 0.607098, 0.603555, 0.599285, 0.593555, 0.585464, 0.562930

Macro-F1: 0.609458, 0.607765, 0.603761, 0.600182, 0.592252, 0.583566, 0.549325
Micro-F1: 0.610876, 0.609217, 0.605534, 0.602156, 0.595248, 0.588039, 0.565200

Macro-F1: 0.605648, 0.605105, 0.601599, 0.597190, 0.591453, 0.583365, 0.545855
Micro-F1: 0.607486, 0.606932, 0.603723, 0.599360, 0.594577, 0.587764, 0.563275

Macro-F1: 0.605648, 0.605105, 0.601599, 0.597190, 0.591453, 0.583365, 0.545855
Micro-F1: 0.607486, 0.606932, 0.603723, 0.599360, 0.594577, 0.587764, 0.563275

Macro-F1: 0.605648, 0.605105, 0.601599, 0.597190, 0.591453, 0.583365, 0.545855
Micro-F1: 0.607486, 0.606932, 0.603723, 0.599360, 0.594577, 0.587764, 0.563275

Macro-F1: 0.609458, 0.607765, 0.603761, 0.600182, 0.592252, 0.583566, 0.549325
Micro-F1: 0.610876, 0.609217, 0.605534, 0.602156, 0.595248, 0.588039, 0.565200

Macro-F1: 0.609312, 0.608217, 0.606147, 0.602292, 0.594991, 0.586510, 0.554443
Micro-F1: 0.611149, 0.609820, 0.608074, 0.604132, 0.597921, 0.590623, 0.569675

Macro-F1: 0.485047, 0.484688, 0.478453, 0.476666, 0.463929, 0.448413, 0.366994
Micro-F1: 0.507083, 0.507392, 0.501759, 0.501373, 0.495155, 0.485731, 0.434515

Macro-F1: 0.557787, 0.555915, 0.551230, 0.545452, 0.536630, 0.525726, 0.455685
Micro-F1: 0.559353, 0.557636, 0.553067, 0.547531, 0.540287, 0.530648, 0.472999

Macro-F1: 0.510079, 0.509897, 0.503208, 0.492849, 0.470156, 0.453814, 0.392746
Micro-F1: 0.527960, 0.526940, 0.520719, 0.510744, 0.493935, 0.481247, 0.440877

Macro-F1: 0.485241, 0.485148, 0.480878, 0.476820, 0.466579, 0.460408, 0.407623
Micro-F1: 0.498635, 0.499045, 0.495098, 0.491689, 0.486397, 0.481740, 0.438711

Macro-F1: 0.480886, 0.479708, 0.471731, 0.468750, 0.455651, 0.437959, 0.354057
Micro-F1: 0.508592, 0.508657, 0.501605, 0.500176, 0.492526, 0.481068, 0.431943

Macro-F1: 0.536222, 0.530479, 0.516006, 0.496431, 0.466564, 0.439228, 0.370586
Micro-F1: 0.556466, 0.551315, 0.541054, 0.527830, 0.504781, 0.484790, 0.437529

Macro-F1: 0.595092, 0.591143, 0.587519, 0.581417, 0.567326, 0.551619, 0.455647
Micro-F1: 0.594871, 0.590848, 0.587556, 0.581351, 0.570722, 0.559740, 0.503708

Macro-F1: 0.595075, 0.589655, 0.586307, 0.580418, 0.565890, 0.549937, 0.453402
Micro-F1: 0.594842, 0.589188, 0.586195, 0.580165, 0.569352, 0.558185, 0.501992

Macro-F1: 0.605422, 0.599910, 0.596082, 0.589316, 0.575201, 0.562450, 0.489484
Micro-F1: 0.604856, 0.599282, 0.595736, 0.588918, 0.577502, 0.567573, 0.522994

Macro-F1: 0.597817, 0.591600, 0.587601, 0.580454, 0.567684, 0.555105, 0.484193
Micro-F1: 0.597744, 0.591329, 0.587595, 0.580327, 0.570569, 0.561234, 0.518844

Macro-F1: 0.611787, 0.606646, 0.603469, 0.595409, 0.581614, 0.568805, 0.495946
Micro-F1: 0.611106, 0.605711, 0.602698, 0.594786, 0.583603, 0.573428, 0.528267

Macro-F1: 0.611787, 0.606646, 0.603469, 0.595409, 0.581614, 0.568805, 0.495946
Micro-F1: 0.611106, 0.605711, 0.602698, 0.594786, 0.583603, 0.573428, 0.528267

Macro-F1: 0.608378, 0.606017, 0.601261, 0.593962, 0.581381, 0.568415, 0.494438
Micro-F1: 0.607299, 0.604727, 0.600383, 0.593083, 0.583069, 0.572850, 0.527030

